Date,AEX,GSPC,HSI,N225,EURHKD,EURJPY,EURUSD,3M Libor
2012-07-26,320.489990234375,1360.02001953125,18892.7890625,8443.099609375,9.417099952697754,94.81900024414062,1.2140341997146606,0.29464
2012-07-27,323.30999755859375,1385.969970703125,19274.9609375,8566.6396484375,9.524900436401367,96.1500015258789,1.2280486822128296,0.28536
2012-07-30,328.6499938964844,1385.300048828125,19585.400390625,8635.4404296875,9.541600227355957,96.56400299072266,1.230466365814209,0.27036
2012-07-31,326.4700012207031,1379.3199462890625,19796.810546875,8695.0595703125,9.50629997253418,95.74400329589844,1.2259409427642822,0.26179
2012-08-01,327.7099914550781,1375.3199462890625,19820.380859375,8641.849609375,9.530200004577637,96.0199966430664,1.2294074296951294,0.25536
2012-08-02,322.1600036621094,1365.0,19690.19921875,8653.1796875,9.491499900817871,95.94300079345703,1.2241400480270386,0.24821
2012-08-03,330.42999267578125,1390.989990234375,19666.1796875,8555.1103515625,9.441900253295898,95.25700378417969,1.218026876449585,0.24679
2012-08-06,330.3999938964844,1394.22998046875,19998.720703125,8726.2900390625,9.63479995727539,97.66799926757812,1.2428536415100098,0.24179
2012-08-07,334.32000732421875,1401.3499755859375,20072.55078125,8803.3095703125,9.606300354003906,96.87000274658203,1.2390038967132568,0.23821
2012-08-08,332.0400085449219,1402.219970703125,20065.51953125,8881.16015625,9.603899955749512,97.3499984741211,1.2386969327926636,0.23679
2012-08-09,334.6600036621094,1402.800048828125,20269.470703125,8978.599609375,9.594799995422363,97.0,1.237332820892334,0.23107
2012-08-10,333.5,1405.8699951171875,20136.119140625,8891.4404296875,9.532699584960938,96.62999725341797,1.2294074296951294,0.22393
2012-08-13,331.3800048828125,1404.1099853515625,20081.359375,8885.150390625,9.521200180053711,96.06199645996094,1.2277169227600098,0.21821
2012-08-14,332.8900146484375,1403.9300537109375,20291.6796875,8929.8798828125,9.56029987335205,96.55000305175781,1.2327415943145752,0.21464
2012-08-15,333.17999267578125,1405.530029296875,20052.2890625,8925.0400390625,9.558099746704102,97.12699890136719,1.2325897216796875,0.20893
2012-08-16,333.75,1415.510009765625,19962.94921875,9092.759765625,9.531399726867676,97.06999969482422,1.2289540767669678,0.20779
2012-08-17,335.7699890136719,1418.1600341796875,20116.0703125,9162.5,9.584699630737305,97.93000030517578,1.2357884645462036,0.1985
2012-08-20,333.8500061035156,1418.1300048828125,20104.26953125,9171.16015625,9.564200401306152,98.05000305175781,1.233258605003357,0.19536
2012-08-21,335.9200134277344,1413.1700439453125,20100.08984375,9156.919921875,9.579899787902832,97.98999786376953,1.2353304624557495,0.19036
2012-08-22,332.0799865722656,1413.489990234375,19887.779296875,9131.740234375,9.674500465393066,98.8479995727539,1.2476606369018555,0.18321
2012-08-23,330.05999755859375,1402.0799560546875,20132.240234375,9178.1201171875,9.720100402832031,98.43399810791016,1.2534469366073608,0.18143
2012-08-24,329.6400146484375,1411.1300048828125,19880.029296875,9070.759765625,9.740900039672852,98.7229995727539,1.2561235427856445,0.17714
2012-08-27,332.3500061035156,1410.43994140625,19798.669921875,9085.3896484375,9.697400093078613,98.46800231933594,1.250437617301941,0.17643
2012-08-28,329.2300109863281,1409.300048828125,19811.80078125,9033.2900390625,9.695199966430664,98.44300079345703,1.250156283378601,0.17429
2012-08-29,330.1499938964844,1410.489990234375,19788.509765625,9069.8095703125,9.748100280761719,98.75399780273438,1.257228970527649,0.17286
2012-08-30,327.5400085449219,1399.47998046875,19552.91015625,8983.7802734375,9.717599868774414,98.63700103759766,1.2531328201293945,0.17071
2012-08-31,329.2799987792969,1406.5799560546875,19482.5703125,8839.91015625,9.701499938964844,98.2300033569336,1.2510946989059448,0.16786
2012-09-03,331.8900146484375,,19559.2109375,8783.8896484375,9.7524995803833,98.46800231933594,1.257703423500061,0.16857
2012-09-04,328.6600036621094,1404.93994140625,19429.91015625,8775.509765625,9.761799812316895,98.59400177001953,1.2586532831192017,0.16786
2012-09-05,328.8299865722656,1403.43994140625,19145.0703125,8679.8203125,9.720600128173828,98.3499984741211,1.2534469366073608,0.16643
2012-09-06,336.42999267578125,1432.1199951171875,19209.30078125,8680.5703125,9.772100448608398,98.80000305175781,1.2602394819259644,0.165
2012-09-07,337.57000732421875,1437.9200439453125,19802.16015625,8871.650390625,9.79580020904541,99.62999725341797,1.2632642984390259,0.16429
2012-09-10,335.5,1429.0799560546875,19827.169921875,8869.3701171875,9.921899795532227,100.07599639892578,1.2795906066894531,0.16
2012-09-11,336.1099853515625,1433.56005859375,19857.880859375,8807.3798828125,9.895099639892578,99.81999969482422,1.2761613130569458,0.15857
2012-09-12,336.1000061035156,1436.56005859375,20075.390625,8959.9599609375,9.963800430297852,99.91999816894531,1.2851818799972534,0.15857
2012-09-13,334.6000061035156,1459.989990234375,20047.630859375,8995.150390625,10.004599571228027,100.38999938964844,1.2903226613998413,0.15857
2012-09-14,338.2799987792969,1465.77001953125,20629.779296875,9159.3896484375,10.074000358581543,100.87999725341797,1.299376368522644,0.16
2012-09-17,337.1499938964844,1461.18994140625,20658.109375,,10.163800239562988,102.72899627685547,1.3116475343704224,0.16
2012-09-18,335.4700012207031,1459.3199462890625,20601.9296875,9123.76953125,10.159500122070312,103.1259994506836,1.3110111951828003,0.15857
2012-09-19,335.7099914550781,1461.050048828125,20841.91015625,9232.2099609375,10.112700462341309,102.74299621582031,1.3046314716339111,0.15714
2012-09-20,334.239990234375,1460.260009765625,20590.919921875,9086.98046875,10.122099876403809,102.37200164794922,1.3058239221572876,0.15286
2012-09-21,334.1499938964844,1460.1500244140625,20734.939453125,9110.0,10.057700157165527,101.43800354003906,1.2973533868789673,0.15286
2012-09-24,331.8399963378906,1456.8900146484375,20694.69921875,9069.2900390625,10.05270004272461,101.2699966430664,1.2968486547470093,0.15286
2012-09-25,334.5,1441.5899658203125,20698.6796875,9091.5400390625,10.031000137329102,100.75900268554688,1.2941633462905884,0.15286
2012-09-26,328.04998779296875,1433.3199462890625,20527.73046875,8906.7001953125,9.99779987335205,100.25700378417969,1.2900062799453735,0.15286
2012-09-27,329.1199951171875,1447.1500244140625,20762.2890625,8949.8701171875,9.984600067138672,100.05000305175781,1.2881617546081543,0.15429
2012-09-28,323.17999267578125,1440.6700439453125,20840.380859375,8870.16015625,10.010899543762207,100.21600341796875,1.2913223505020142,0.15429
2012-10-01,327.5199890136719,1444.489990234375,,8796.509765625,9.926899909973145,99.83999633789062,1.2809016704559326,0.15286
2012-10-02,327.239990234375,1445.75,,8786.0498046875,9.991600036621094,100.56800079345703,1.2888258695602417,0.14857
2012-10-03,327.9800109863281,1450.989990234375,20888.279296875,8746.8701171875,10.011300086975098,100.97200012207031,1.2916558980941772,0.14643
2012-10-04,327.6600036621094,1461.4000244140625,20907.94921875,8824.58984375,10.020999908447266,101.36499786376953,1.2923235893249512,0.14643
2012-10-05,332.5299987792969,1460.9300537109375,21012.380859375,8863.2998046875,10.090399742126465,102.15499877929688,1.3017443418502808,0.14571
2012-10-08,329.57000732421875,1455.8800048828125,20824.560546875,,10.088600158691406,102.43099975585938,1.301574945449829,0.14571
2012-10-09,327.7099914550781,1441.47998046875,20937.279296875,8769.58984375,10.058199882507324,101.5780029296875,1.2976900339126587,0.14357
2012-10-10,326.79998779296875,1432.56005859375,20919.599609375,8596.23046875,9.968099594116211,100.58300018310547,1.2858428955078125,0.14357
2012-10-11,329.54998779296875,1432.8399658203125,20999.05078125,8546.7802734375,9.96619987487793,100.38800048828125,1.2858428955078125,0.14071
2012-10-12,327.95001220703125,1428.5899658203125,21136.4296875,8534.1201171875,10.024499893188477,101.38400268554688,1.293326497077942,0.14071
2012-10-15,329.45001220703125,1440.1300048828125,21148.25,8577.9296875,10.025099754333496,101.45600128173828,1.2943308353424072,0.13786
2012-10-16,333.7099914550781,1454.9200439453125,21207.0703125,8701.3095703125,10.050399780273438,102.1510009765625,1.2968486547470093,0.13643
2012-10-17,335.69000244140625,1460.9100341796875,21416.640625,8806.5498046875,10.158599853515625,103.3499984741211,1.3107877969741821,0.13571
2012-10-18,335.32000732421875,1457.3399658203125,21518.7109375,8982.8603515625,10.162599563598633,103.66200256347656,1.3116475343704224,0.13571
2012-10-19,334.1700134277344,1433.18994140625,21551.759765625,9002.6796875,10.127699851989746,103.62999725341797,1.3069161176681519,0.13571
2012-10-22,334.4599914550781,1433.8199462890625,21697.55078125,9010.7099609375,10.090700149536133,103.21099853515625,1.3022528886795044,0.13571
2012-10-23,326.75,1413.1099853515625,,9014.25,10.130000114440918,104.54299926757812,1.3070186376571655,0.13429
2012-10-24,328.489990234375,1408.75,21763.779296875,8954.2998046875,10.053299903869629,103.54000091552734,1.2973533868789673,0.13429
2012-10-25,329.25,1412.969970703125,21810.23046875,9055.2001953125,10.046699523925781,103.50599670410156,1.2965123653411865,0.13429
2012-10-26,329.45001220703125,1411.93994140625,21545.5703125,8933.0595703125,10.02649974822998,103.80000305175781,1.2938284873962402,0.13286
2012-10-29,328.3900146484375,,21511.05078125,8929.33984375,10.013999938964844,102.91000366210938,1.2924071550369263,0.13286
2012-10-30,332.3500061035156,,21428.580078125,8841.98046875,10.003060340881348,102.9489974975586,1.2908222675323486,0.13286
2012-10-31,330.760009765625,1412.1600341796875,21641.8203125,8928.2900390625,10.044639587402344,103.2770004272461,1.2962603569030762,0.13286
2012-11-01,335.42999267578125,1427.5899658203125,21821.869140625,8946.8701171875,10.046299934387207,103.52300262451172,1.2965123653411865,0.13214
2012-11-02,337.6000061035156,1414.199951171875,22111.330078125,9051.2197265625,10.031800270080566,103.83499908447266,1.2948336601257324,0.13071
2012-11-05,335.0799865722656,1417.260009765625,22006.400390625,9007.4404296875,9.937299728393555,103.2300033569336,1.2827913761138916,0.13071
2012-11-06,337.3699951171875,1428.3900146484375,21944.4296875,8975.150390625,9.918899536132812,102.58999633789062,1.2802459001541138,0.13071
2012-11-07,332.8699951171875,1394.530029296875,22099.849609375,8972.8896484375,9.925299644470215,102.80999755859375,1.2808033227920532,0.13071
2012-11-08,332.4200134277344,1377.510009765625,21566.91015625,8837.150390625,9.886099815368652,102.01799774169922,1.2759984731674194,0.12857
2012-11-09,331.92999267578125,1379.8499755859375,21384.380859375,8757.599609375,9.875900268554688,101.2760009765625,1.274534821510315,0.12857
2012-11-12,332.3299865722656,1380.030029296875,21430.30078125,8676.4404296875,9.859999656677246,101.08999633789062,1.272394061088562,0.12857
2012-11-13,334.0400085449219,1374.530029296875,21188.650390625,8661.0498046875,9.847800254821777,101.1520004272461,1.2709709405899048,0.12857
2012-11-14,330.6700134277344,1355.489990234375,21441.990234375,8664.73046875,9.849900245666504,100.9800033569336,1.2709709405899048,0.12714
2012-11-15,324.760009765625,1353.3299560546875,21108.9296875,8829.7197265625,9.864999771118164,102.08999633789062,1.273236632347107,0.12571
2012-11-16,319.8399963378906,1359.8800048828125,21159.009765625,9024.16015625,9.908100128173828,103.68900299072266,1.2784454822540283,0.12643
2012-11-19,324.739990234375,1386.8900146484375,21262.060546875,9153.2001953125,9.889769554138184,104.02400207519531,1.2759497165679932,0.125
2012-11-20,326.0199890136719,1387.81005859375,21228.279296875,9142.6396484375,9.897500038146973,103.87999725341797,1.276943564414978,0.125
2012-11-21,326.4100036621094,1391.030029296875,21524.359375,9222.51953125,9.929699897766113,104.73999786376953,1.281443476676941,0.125
2012-11-22,327.70001220703125,,21743.19921875,9366.7998046875,9.969599723815918,106.2239990234375,1.2865046262741089,0.125
2012-11-23,331.5,1409.1500244140625,21913.98046875,,9.97700023651123,106.0270004272461,1.2875149250030518,0.125
2012-11-26,330.8999938964844,1406.2900390625,21861.810546875,9388.9404296875,10.047900199890137,107.02400207519531,1.2965964078903198,0.12571
2012-11-27,332.9200134277344,1398.93994140625,21844.029296875,9423.2998046875,10.063400268554688,106.33699798583984,1.298701286315918,0.12571
2012-11-28,334.2799987792969,1409.9300537109375,21708.98046875,9308.349609375,10.026200294494629,106.18299865722656,1.2938284873962402,0.12571
2012-11-29,338.1000061035156,1415.949951171875,21922.890625,9400.8798828125,10.037199974060059,106.39700317382812,1.2953367233276367,0.12643
2012-11-30,336.54998779296875,1416.1800537109375,22030.390625,9446.009765625,10.052200317382812,106.5739974975586,1.2973533868789673,0.12643
2012-12-03,337.2799987792969,1409.4599609375,21767.849609375,9458.1796875,10.070599555969238,107.15699768066406,1.299680233001709,0.12714
2012-12-04,337.6199951171875,1407.050048828125,21799.970703125,9432.4599609375,10.123600006103516,107.3010025024414,,0.12714
2012-12-05,338.8500061035156,1409.280029296875,22270.91015625,9468.83984375,10.150099754333496,107.16400146484375,1.3099292516708374,0.12714
2012-12-06,341.2900085449219,1413.93994140625,22249.810546875,9545.16015625,10.1274995803833,107.72000122070312,1.3070186376571655,0.12714
2012-12-07,342.6099853515625,1418.0699462890625,22191.169921875,9527.3896484375,10.043600082397461,106.83799743652344,1.2963443994522095,0.12357
2012-12-10,342.9100036621094,1418.550048828125,22276.720703125,9533.75,9.999199867248535,106.52300262451172,1.2906056642532349,0.12071
2012-12-11,344.1199951171875,1427.8399658203125,22323.939453125,9525.3203125,10.025199890136719,106.52999877929688,1.2938284873962402,0.12071
2012-12-12,344.3500061035156,1428.47998046875,22503.349609375,9581.4599609375,10.082300186157227,107.37200164794922,1.3013207912445068,0.12286
2012-12-13,343.8299865722656,1419.449951171875,22445.580078125,9742.73046875,10.12440013885498,108.71900177001953,1.3066771030426025,0.12214
2012-12-14,344.3900146484375,1413.5799560546875,22605.98046875,9737.5595703125,10.133399963378906,109.41200256347656,1.3078734874725342,0.12286
2012-12-17,343.3399963378906,1430.3599853515625,22513.609375,9828.8798828125,10.201899528503418,110.78900146484375,1.3165863752365112,0.12286
2012-12-18,343.6000061035156,1446.7900390625,22494.73046875,9923.009765625,10.200499534606934,110.45800018310547,1.316482424736023,0.12214
2012-12-19,345.1400146484375,1435.81005859375,22623.369140625,10160.400390625,10.251099586486816,111.572998046875,1.323101282119751,0.12214
2012-12-20,346.6000061035156,1443.68994140625,22659.779296875,10039.330078125,10.23900032043457,111.29100036621094,1.3215277194976807,0.12214
2012-12-21,344.1199951171875,1430.1500244140625,22506.2890625,9940.0595703125,10.257200241088867,111.73999786376953,1.323766827583313,0.12357
2012-12-24,344.5199890136719,1426.6600341796875,,,10.214400291442871,111.26000213623047,1.3182003498077393,0.12571
2012-12-25,,,,10080.1201171875,10.213500022888184,111.81999969482422,1.3180439472198486,
2012-12-26,,1419.8299560546875,,10230.3603515625,10.213000297546387,112.0510025024414,1.3180439472198486,
2012-12-27,344.7099914550781,1418.0999755859375,22619.779296875,10322.98046875,10.249899864196777,113.31999969482422,1.3225764036178589,0.12643
2012-12-28,342.0,1402.4300537109375,22666.58984375,10395.1796875,10.2677001953125,114.5989990234375,1.3250298500061035,0.12857
2012-12-31,342.7099914550781,1426.18994140625,,,10.251199722290039,113.69000244140625,1.3227688074111938,0.12857
2013-01-02,350.2099914550781,1462.4200439453125,23311.98046875,,10.226099967956543,114.28700256347656,1.3197835683822632,0.12857
2013-01-03,350.739990234375,1459.3699951171875,23398.599609375,,10.216899871826172,115.05999755859375,1.3182177543640137,0.12857
2013-01-04,351.7300109863281,1466.469970703125,23331.08984375,10688.1103515625,10.093799591064453,114.26000213623047,1.3032711744308472,0.13071
2013-01-07,351.239990234375,1461.8900146484375,23329.75,10599.009765625,10.128299713134766,115.25700378417969,1.3067454099655151,0.12929
2013-01-08,349.1099853515625,1457.1500244140625,23111.189453125,10508.0595703125,10.170299530029297,114.5,1.312508225440979,0.12929
2013-01-09,350.0,1461.02001953125,23218.470703125,10578.5703125,10.137299537658691,113.64800262451172,1.3082326650619507,0.12857
2013-01-10,350.69000244140625,1472.1199951171875,23354.310546875,10652.6396484375,10.119000434875488,115.0530014038086,1.305483102798462,0.125
2013-01-11,350.1300048828125,1472.050048828125,23264.0703125,10801.5703125,10.288299560546875,118.46299743652344,1.327316164970398,0.13214
2013-01-14,347.3399963378906,1470.6800537109375,23413.259765625,,10.354399681091309,119.5999984741211,1.3362016677856445,0.13714
2013-01-15,347.8599853515625,1472.3399658203125,23381.509765625,10879.080078125,10.370610237121582,119.66500091552734,1.3377926349639893,0.13714
2013-01-16,348.8399963378906,1472.6300048828125,23356.990234375,10600.4404296875,10.316699981689453,118.12000274658203,1.330849051475525,0.13286
2013-01-17,351.19000244140625,1480.93994140625,23339.759765625,10609.6396484375,10.299400329589844,117.77100372314453,1.32908034324646,0.13786
2013-01-18,350.8900146484375,1485.97998046875,23601.779296875,10913.2998046875,10.365799903869629,120.1050033569336,1.3372559547424316,0.14071
2013-01-21,353.07000732421875,,23590.91015625,10747.740234375,10.324299812316895,120.10900115966797,1.3320013284683228,0.13429
2013-01-22,353.45001220703125,1492.56005859375,23658.990234375,10709.9296875,10.320240020751953,119.26300048828125,1.3311502933502197,0.135
2013-01-23,353.010009765625,1494.81005859375,23635.099609375,10486.990234375,10.321200370788574,117.86599731445312,1.331398367881775,0.13429
2013-01-24,354.1300048828125,1494.8199462890625,23598.900390625,10620.8701171875,10.315500259399414,117.86000061035156,1.330849051475525,0.13643
2013-01-25,355.739990234375,1502.9599609375,23580.4296875,10926.650390625,10.36400032043457,121.06099700927734,1.3369340896606445,0.13857
2013-01-28,356.67999267578125,1500.1800537109375,23671.880859375,10824.3095703125,10.4399995803833,122.76799774169922,1.3466018438339233,0.145
2013-01-29,358.0799865722656,1507.8399658203125,23655.169921875,10866.7197265625,10.430899620056152,121.63300323486328,1.3446282148361206,0.14714
2013-01-30,357.5400085449219,1501.9599609375,23822.060546875,11113.9501953125,10.46500015258789,122.45999908447266,1.34916353225708,0.14929
2013-01-31,354.3500061035156,1498.1099853515625,23729.529296875,11138.66015625,10.523599624633789,123.50700378417969,1.3568336963653564,0.15214
2013-02-01,355.54998779296875,1513.1700439453125,23721.83984375,11191.33984375,10.555540084838867,124.822998046875,1.3610997200012207,0.15571
2013-02-04,349.69000244140625,1495.7099609375,23685.009765625,11260.349609375,10.585800170898438,126.62000274658203,1.3648709058761597,0.15429
2013-02-05,348.42999267578125,1511.2900390625,23148.529296875,11046.919921875,10.475199699401855,124.51599884033203,1.3511687517166138,0.15429
2013-02-06,345.8599853515625,1512.1199951171875,23256.9296875,11463.75,10.532899856567383,127.11000061035156,1.3581420183181763,0.15357
2013-02-07,343.70001220703125,1509.3900146484375,23177.0,11357.0703125,10.485099792480469,126.3499984741211,1.3523930311203003,0.15357
2013-02-08,345.1300048828125,1517.9300537109375,23215.16015625,11153.16015625,10.3818998336792,125.34200286865234,1.3389389514923096,0.15
2013-02-11,344.989990234375,1517.010009765625,,,10.365500450134277,123.68499755859375,1.3368269205093384,0.14857
2013-02-12,346.20001220703125,1519.4300537109375,,11369.1201171875,10.392800331115723,126.24199676513672,1.340356707572937,0.14929
2013-02-13,345.8299865722656,1520.3299560546875,,11251.41015625,10.43179988861084,125.50299835205078,1.3452069759368896,0.14786
2013-02-14,345.8399963378906,1521.3800048828125,23413.25,11307.2802734375,10.427000045776367,125.38400268554688,1.3444474935531616,0.145
2013-02-15,343.45001220703125,1519.7900390625,23444.560546875,11173.830078125,10.351900100708008,124.12100219726562,1.3352917432785034,0.14214
2013-02-18,343.2300109863281,,23381.939453125,11407.8701171875,10.343000411987305,125.03500366210938,1.3344007730484009,0.14143
2013-02-19,347.6300048828125,1530.93994140625,23143.91015625,11372.33984375,10.348999977111816,124.99099731445312,1.3347214460372925,0.14
2013-02-20,343.6099853515625,1511.949951171875,23307.41015625,11468.2802734375,10.38700008392334,125.52200317382812,1.3395847082138062,0.14143
2013-02-21,336.3800048828125,1502.4200439453125,22906.669921875,11309.1298828125,10.292699813842773,124.30000305175781,1.327316164970398,0.14143
2013-02-22,339.8699951171875,1515.5999755859375,22782.439453125,11385.9404296875,10.2298002243042,122.88400268554688,1.3194352388381958,0.13857
2013-02-25,340.260009765625,1487.8499755859375,22820.080078125,11662.51953125,10.234029769897461,124.33000183105469,1.319591999053955,0.13286
2013-02-26,335.2900085449219,1496.93994140625,22519.689453125,11398.8095703125,10.137399673461914,120.73999786376953,1.3065063953399658,0.13071
2013-02-27,337.3699951171875,1515.989990234375,22577.009765625,11253.9697265625,10.137200355529785,120.35600280761719,1.3065917491912842,0.12857
2013-02-28,340.5299987792969,1514.6800537109375,23020.26953125,11559.3603515625,10.204500198364258,121.45999908447266,1.3150973320007324,0.13
2013-03-01,339.7300109863281,1518.199951171875,22880.220703125,11606.3798828125,10.1274995803833,120.9229965209961,1.3059945106506348,0.12643
2013-03-04,339.5799865722656,1525.199951171875,22537.810546875,11652.2900390625,10.093199729919434,121.7770004272461,1.3016934394836426,0.12429
2013-03-05,346.5,1539.7900390625,22560.5,11683.4501953125,10.108099937438965,121.74199676513672,1.3036110401153564,0.12429
2013-03-06,347.3599853515625,1541.4599609375,22777.83984375,11932.26953125,10.119540214538574,121.71900177001953,1.3048527240753174,0.12429
2013-03-07,347.8699951171875,1544.260009765625,22771.439453125,11968.080078125,10.064599990844727,121.9010009765625,1.297858476638794,0.12357
2013-03-08,352.42999267578125,1551.1800537109375,23091.94921875,12283.6201171875,10.167900085449219,124.43000030517578,1.311131477355957,0.12571
2013-03-11,351.55999755859375,1556.219970703125,23090.8203125,12349.0498046875,10.071999549865723,124.89199829101562,1.2988024950027466,0.12643
2013-03-12,352.05999755859375,1552.47998046875,22890.599609375,12314.8095703125,10.107199668884277,125.92500305175781,1.3032711744308472,0.12571
2013-03-13,352.0199890136719,1554.52001953125,22556.650390625,12239.66015625,10.103899955749512,124.81999969482422,1.3029316663742065,0.12571
2013-03-14,355.8500061035156,1563.22998046875,22619.1796875,12381.1904296875,10.052000045776367,124.43000030517578,1.2958402633666992,0.12714
2013-03-15,353.5799865722656,1560.699951171875,22533.109375,12560.9501953125,10.093500137329102,124.87000274658203,1.3012362718582153,0.12714
2013-03-18,353.010009765625,1552.0999755859375,22083.359375,12220.6298828125,9.999699592590332,122.31199645996094,1.2892745733261108,0.12857
2013-03-19,352.04998779296875,1548.3399658203125,22041.859375,12468.23046875,10.046099662780762,123.41500091552734,1.2944984436035156,0.13
2013-03-20,354.3699951171875,1558.7099609375,22256.439453125,,9.982999801635742,122.27400207519531,1.2863887548446655,0.13214
2013-03-21,352.4100036621094,1545.800048828125,22225.880859375,12635.6904296875,10.043999671936035,124.16300201416016,1.2941633462905884,0.13286
2013-03-22,350.739990234375,1556.8900146484375,22115.30078125,12338.5302734375,10.01509952545166,122.45999908447266,1.2904890775680542,0.13714
2013-03-25,348.7200012207031,1551.68994140625,22251.150390625,12546.4599609375,10.108599662780762,123.50299835205078,1.302405595779419,0.13429
2013-03-26,349.2699890136719,1563.77001953125,22311.080078125,12471.6201171875,9.978400230407715,120.80899810791016,1.2858428955078125,0.13357
2013-03-27,346.1600036621094,1562.8499755859375,22464.8203125,12493.7900390625,9.977499961853027,121.69000244140625,1.2860082387924194,0.13214
2013-03-28,348.1000061035156,1569.18994140625,22299.630859375,12335.9599609375,9.916600227355957,120.48999786376953,1.277791976928711,0.13071
2013-03-29,,,,12397.91015625,9.947279930114746,120.7020034790039,1.2815911769866943,
2013-04-01,,1562.1700439453125,,12135.01953125,9.939499855041504,120.73200225830078,1.2805737257003784,
2013-04-02,352.5,1570.25,22367.8203125,12003.4296875,9.972900390625,119.71900177001953,1.2850167751312256,0.13143
2013-04-03,349.6000061035156,1553.68994140625,22337.490234375,12362.2001953125,9.949299812316895,119.66999816894531,1.2820513248443604,0.12929
2013-04-04,346.5299987792969,1559.97998046875,,12634.5400390625,9.972599983215332,119.34400177001953,1.2850167751312256,0.13071
2013-04-05,340.7099914550781,1553.280029296875,21726.900390625,12833.6396484375,10.035249710083008,124.65899658203125,1.2928247451782227,0.12857
2013-04-08,340.9100036621094,1563.0699462890625,21718.05078125,13192.58984375,10.08549976348877,128.29299926757812,1.2992074489593506,0.12929
2013-04-09,341.3500061035156,1568.6099853515625,21870.33984375,13192.349609375,10.11400032043457,129.3459930419922,1.3029316663742065,0.13071
2013-04-10,348.5299987792969,1587.72998046875,22034.560546875,13288.1298828125,10.154199600219727,129.4219970703125,1.3080273866653442,0.13
2013-04-11,351.2799987792969,1593.3699951171875,22101.26953125,13549.16015625,10.130399703979492,130.08900451660156,1.3055341243743896,0.13
2013-04-12,348.6499938964844,1588.8499755859375,22089.05078125,13485.1396484375,10.177300453186035,130.6439971923828,1.311475396156311,0.12929
2013-04-15,346.29998779296875,1552.3599853515625,21772.669921875,13275.66015625,10.164400100708008,128.86000061035156,1.3099292516708374,0.12929
2013-04-16,345.7900085449219,1574.5699462890625,21672.029296875,13221.4404296875,10.13029956817627,126.35199737548828,1.3054660558700562,0.13071
2013-04-17,340.8399963378906,1552.010009765625,21569.669921875,13382.8896484375,10.228400230407715,128.6300048828125,1.3178702592849731,0.13286
2013-04-18,340.7200012207031,1541.6099853515625,21512.51953125,13220.0703125,10.116399765014648,127.76599884033203,1.3034920692443848,0.13071
2013-04-19,341.67999267578125,1555.25,22013.5703125,13316.48046875,10.1318998336792,128.17799377441406,1.3053126335144043,0.13071
2013-04-22,340.07000732421875,1562.5,22044.369140625,13568.3701171875,10.135700225830078,130.2899932861328,1.3055682182312012,0.12929
2013-04-23,349.1499938964844,1578.780029296875,21806.609375,13529.650390625,10.138970375061035,129.51699829101562,1.306165099143982,0.125
2013-04-24,352.94000244140625,1578.7900390625,22183.05078125,13843.4599609375,10.086299896240234,129.5189971923828,1.2994438409805298,0.12214
2013-04-25,354.0400085449219,1585.1600341796875,22401.240234375,13926.080078125,10.105830192565918,129.4320068359375,1.3017443418502808,0.12214
2013-04-26,351.5,1582.239990234375,22547.7109375,13884.1298828125,10.097689628601074,129.18800354003906,1.3007283210754395,0.125
2013-04-29,354.1499938964844,1593.6099853515625,22580.76953125,,10.123600006103516,127.5999984741211,1.3042571544647217,0.12286
2013-04-30,351.3900146484375,1597.5699462890625,22737.009765625,13860.8603515625,10.162400245666504,128.16000366210938,1.3095861673355103,0.12286
2013-05-01,,1582.699951171875,,13799.349609375,10.21679973602295,128.08399963378906,1.3168290853500366,0.12286
2013-05-02,354.79998779296875,1597.5899658203125,22668.30078125,13694.0400390625,10.22719955444336,128.0189971923828,1.3182177543640137,0.12214
2013-05-03,357.6099853515625,1614.4200439453125,22689.9609375,,10.136799812316895,127.94200134277344,1.3065063953399658,0.12143
2013-05-06,357.44000244140625,1617.5,22915.08984375,,10.179400444030762,130.0260009765625,1.3123359680175781,
2013-05-07,356.4800109863281,1625.9599609375,23047.08984375,14180.240234375,10.142900466918945,129.8699951171875,1.3070186376571655,0.12214
2013-05-08,357.92999267578125,1632.68994140625,23244.349609375,14285.6904296875,10.147299766540527,129.1649932861328,1.3077024221420288,0.12143
2013-05-09,359.1499938964844,1626.6700439453125,23211.48046875,14191.48046875,10.211799621582031,130.12899780273438,1.3161357641220093,0.12143
2013-05-10,361.1700134277344,1633.699951171875,23321.220703125,14607.5400390625,10.112799644470215,131.33700561523438,1.303441047668457,0.12143
2013-05-13,361.1199951171875,1633.77001953125,22989.810546875,14782.2099609375,10.062299728393555,132.16799926757812,1.2965291738510132,0.12214
2013-05-14,363.69000244140625,1650.3399658203125,22930.279296875,14758.419921875,10.076399803161621,132.00999450683594,1.2988024950027466,0.12286
2013-05-15,366.07000732421875,1658.780029296875,23044.240234375,15096.0302734375,10.039400100708008,132.2050018310547,1.2937111854553223,0.12214
2013-05-16,365.3699951171875,1650.469970703125,23082.6796875,15037.240234375,9.998000144958496,131.71299743652344,1.2882447242736816,0.12
2013-05-17,368.0799865722656,1667.469970703125,,15138.1201171875,10.000900268554688,131.58200073242188,1.2883278131484985,0.11714
2013-05-20,369.9700012207031,1666.2900390625,23493.029296875,15360.8095703125,9.961979866027832,131.8000030517578,1.2835652828216553,0.11714
